21
0.0744573126655,0.0744607385601,0.0744739535215,0.0744711975778,0.0744737193723,0.0744743046852,0.0744691254569,0.0744732284748,0.0744926714195,0.0744603304564,0.0744598562912,0.0744601720527,0.0744584969207,0.0744605424682,0.0744594585295,0.0744597572997,0.0744599783651,0.0744594044964,0.0744600862069,0.0744611491395,0.0744608239905,

0.0744618058431,0.0744613239269,0.0744660541688,0.0744931084799,0.0744729691888,0.0744957754125,0.0744725143809,0.0744710548135,0.0744932472589,0.0744603304564,0.0744598562912,0.074459348424,0.0744595267829,0.074460857739,0.0744590475625,0.0744622612896,0.0744591433346,0.0744579859988,0.0744587149967,0.0744599302717,0.0744618273643,

0.0744579727076,0.0744612134042,0.0744609578425,0.0744650890441,0.0744727598397,0.0744740317211,0.0744733439377,0.0744720412924,0.0744954512144,0.0744603304564,0.0744598562912,0.0622874478816,0.0744571515446,0.0744598650197,0.0744613852022,0.074460374773,0.0744589128019,0.0744589630094,0.0744594200421,0.0744605040663,0.0744568952857,

0.0744581453682,0.0744598531021,0.0744661816264,0.074465564999,0.074463527826,0.074469674138,0.0744718871622,0.0744725778176,0.0744934183654,0.0744603304564,0.0744598562912,0.0744612819404,0.074458763738,0.0744612932796,0.0744602293775,0.0744561628329,0.0744608962489,0.074458346025,0.0744591071933,0.0744601209625,0.0744587993801,

0.0744598707833,0.0744588231143,0.0744602556059,0.0744632962247,0.0708110531154,0.0744734091414,0.0744727597373,0.0744751768368,0.0740335360688,0.0744603304564,0.0744598562912,0.0740479417516,0.0744603329505,0.074461088373,0.0744603393232,0.0744608663096,0.0744604094712,0.0744567355423,0.0744614904018,0.074461658321,0.0744562681598,

0.074460582209,0.0744619520502,0.0744578105541,0.0744603103468,0.0744615688184,0.0744614480459,0.074465526113,0.0744726720742,0.0744935686249,0.0744603304564,0.0744598562912,0.0744619046005,0.064149473952,0.0744608736439,0.0744587656437,0.07445995119,0.0740475021432,0.074461736057,0.0744578264535,0.0744613073429,0.0744587628442,

0.0744605409468,0.0744610199435,0.0744608435166,0.0744613425831,0.0744575756704,0.0744643104484,0.074465220312,0.0744728545578,0.0744920810076,0.0744603304564,0.0744598562912,0.07446158853,0.0744589793977,0.0744590398828,0.0744614103396,0.0687262865723,0.0498939857347,0.0744623658362,0.0696219048696,0.0744630717859,0.0740489781591,

0.070141204155,0.0768091456847,0.0768104902336,0.0590063774188,0.0701353733861,0.0701351670428,0.499330980214,0.220544405875,0.15682410946,0.499923374574,0.265776416611,0.0701396550798,0.0768079786271,0.0768084175388,0.0768090891573,0.0768095168744,0.0768078822175,0.0767527675115,0.0726964490846,0.0701410140741,0.0666138963585,

0.499830825772,0.499176111606,0.499851057458,0.499929958148,0.499798869826,0.499424692382,0.499966012877,0.499864853133,0.377915867649,0.499921926807,0.382212581157,0.499863908167,0.499109274098,0.499572292789,0.499846013407,0.499409521141,0.499291949845,0.499777753045,0.499338129062,0.49998628131,0.499152198228,

0.499827715599,0.499635822629,0.499865157911,0.499496865056,0.499120284133,0.499322882376,0.499607283099,0.499887070555,0.499227505912,0.147076244563,0.304788204181,0.499842627145,0.499763335728,0.499262166375,0.499542206069,0.499978317778,0.499296310837,0.499950204583,0.49961172596,0.499869538638,0.499824359845,

0.207380821377,0.218419791645,0.229000244462,0.238948583557,0.248936238443,0.259270890123,0.268166083363,0.277349668379,0.281696840601,0.172990584706,0.173000704426,0.173005288628,0.130778915645,0.132711580212,0.142670755845,0.154694112883,0.16439643363,0.175814773366,0.184257990505,0.195272204087,0.207810137631,

0.179171074961,0.189878893389,0.200545572675,0.208726100307,0.22058747567,0.230908937933,0.241143590423,0.250743552193,0.258976802263,0.0662847089963,0.188301327537,0.188301459269,0.188297194011,0.111867087584,0.114598461147,0.126160927704,0.135714287749,0.146702244815,0.157800994071,0.167679360401,0.179490487955,

0.233472032363,0.24391522154,0.254281708422,0.263979377295,0.274040279452,0.283998981478,0.29294237969,0.298390136793,0.302590674354,0.124495766136,0.124498893755,0.239399083689,0.239399910002,0.23939732977,0.176597870549,0.180391324782,0.191293612339,0.199312194457,0.211779225143,0.2221434335,0.233726864506,

