51
0.074467376215,0.0744673625237,0.0744673768755,0.0744757432729,0.0745532691935,0.0745532936408,0.0745532630102,0.0745532869348,0.074553261903,0.074553277585,0.0745532839128,0.074553250212,0.0745533011433,0.0745532543466,0.074497291387,0.0744973203011,0.074497308035,0.0744972868614,0.0744972970356,0.0745532663246,0.0747007753665,0.0747007922028,0.0744620287033,0.0744621217324,0.0744622178081,0.0744621971012,0.0744622187656,0.074462860867,0.0744628511033,0.074462851175,0.0744628516985,0.0744628631772,0.0744628640967,0.0744628491517,0.0744628640794,0.0744628420224,0.074462857011,0.0744628651983,0.0744628529911,0.0744628579665,0.0744628658555,0.0744628529016,0.0744628595602,0.0744628663842,0.0744628678145,0.074462873498,0.074464125661,0.0744673785311,0.0744673587568,0.0744972971177,0.0744673761964,

0.0744972861343,0.0744673759859,0.0744673751041,0.0744673704852,0.0744757278743,0.0745532103873,0.0745532309971,0.0745532474841,0.0745532518206,0.0745532466593,0.0745532492553,0.0745532529325,0.0745532367299,0.0745532531659,0.0744972978036,0.0744972897165,0.0744973124947,0.0744973178708,0.0744972953366,0.0745532543047,0.0747006670261,0.0747006652911,0.0744620287033,0.0744621217324,0.0744622178081,0.0744621971012,0.0744622187656,0.074462853407,0.0744628652685,0.0744628587123,0.0744628646212,0.0744628632978,0.0744628528653,0.0744628500081,0.0744628641369,0.0744628507325,0.0744628655821,0.0744628626995,0.0744628506379,0.0744628628153,0.0744628598207,0.0744628482741,0.0744628644259,0.0744628608747,0.0744628471425,0.0744628444555,0.0744628746922,0.0744641221234,0.0744673651259,0.0744673801755,0.074497301181,

0.0744673548843,0.0745531944886,0.0744673608968,0.0744673610373,0.0744673642079,0.0744757317865,0.0745531972578,0.0745531986056,0.0745531861878,0.0745531926263,0.074553187853,0.0745531970401,0.0745531956617,0.0745531936213,0.0744972775263,0.0744972773038,0.0744972760046,0.074497277603,0.074497294685,0.0745531978187,0.0747005340718,0.074700505634,0.0744620287033,0.0744621217324,0.0744622178081,0.0744621971012,0.0744622187656,0.0744628618085,0.0744641185904,0.0744641273054,0.0744641267826,0.0744641293587,0.0744641194458,0.0744628645067,0.0744628648199,0.0744628538619,0.0744628643059,0.0744628458652,0.0744628503761,0.0744628621411,0.0744628571381,0.0744628608752,0.074462863518,0.0744628473774,0.0744628551389,0.0744628651148,0.0744628669549,0.0744628614856,0.0744641253516,0.0744673726241,0.0744673550105,

0.0744673495826,0.0744757213956,0.0745531472629,0.0744673719929,0.0744673641442,0.0744757244691,0.0744757251258,0.074497251423,0.0745531460706,0.0745531233933,0.074553128133,0.0745531304453,0.074553147738,0.0745531271405,0.0744972553829,0.0744972345598,0.0744972340465,0.0744972553601,0.0744972340444,0.0745531419393,0.0747003753985,0.0747003771977,0.0744620287033,0.0744621217324,0.0744622178081,0.0744621971012,0.0744622187656,0.0744641161856,0.0744641235958,0.0744641239214,0.074464102501,0.0744641066771,0.0744641129265,0.0744641252437,0.0744641271804,0.0744641256074,0.074464124333,0.0744641275098,0.0744641198169,0.0744628640853,0.0744628577527,0.0744628560379,0.0744628509421,0.0744628556972,0.0744628645052,0.0744628633947,0.074462853492,0.0744628427702,0.0744628650834,0.0744673678994,0.0744673453041,

0.0744673647587,0.0744673696819,0.0744757087282,0.0745530548376,0.0744673526971,0.0744673664854,0.0744756932415,0.0744972345674,0.0744972192366,0.0745530658009,0.0745530679264,0.0745530602855,0.0745530827555,0.0745530810724,0.0744972494547,0.0744972158986,0.0744972344037,0.0744972219344,0.0744972118159,0.074553089883,0.074700221524,0.0747002094489,0.0744620287033,0.0744621217324,0.0744622178081,0.0744621971012,0.0744622187656,0.0744641253492,0.0744641142688,0.074464124235,0.0744641084887,0.0744641246312,0.0744641279888,0.0744641229271,0.0744641025855,0.0744641183172,0.0744641192007,0.0744641064574,0.0744641169384,0.0744641141981,0.0744641250833,0.0744641254102,0.0744641016523,0.0744641070483,0.0744641264789,0.0744628478643,0.0744628405608,0.0744628583951,0.0744628654542,0.0744628748943,0.0744673689845,

