11
0.0744573126655,0.0744739535215,0.0744737193723,0.0744691254569,0.0744926714195,0.0744598562912,0.0744584969207,0.0744594585295,0.0744599783651,0.0744600862069,0.0744608239905,

0.0744579727076,0.0744609578425,0.0744727598397,0.0744733439377,0.0744954512144,0.0744598562912,0.0744571515446,0.0744613852022,0.0744589128019,0.0744594200421,0.0744568952857,

0.0744598707833,0.0744602556059,0.0708110531154,0.0744727597373,0.0740335360688,0.0744598562912,0.0744603329505,0.0744603393232,0.0744604094712,0.0744614904018,0.0744562681598,

0.0744605409468,0.0744608435166,0.0744575756704,0.074465220312,0.0744920810076,0.0744598562912,0.0744589793977,0.0744614103396,0.0498939857347,0.0696219048696,0.0740489781591,

0.499830825772,0.499851057458,0.499798869826,0.499966012877,0.377915867649,0.382212581157,0.499109274098,0.499846013407,0.499291949845,0.499338129062,0.499152198228,

0.207380821377,0.229000244462,0.248936238443,0.268166083363,0.281696840601,0.173000704426,0.130778915645,0.142670755845,0.16439643363,0.184257990505,0.207810137631,

0.233472032363,0.254281708422,0.274040279452,0.29294237969,0.302590674354,0.124498893755,0.239399910002,0.176597870549,0.191293612339,0.211779225143,0.233726864506,

0.0744725014956,0.0725152365461,0.0740432259934,0.0744736806742,0.0744947879752,0.0744595021486,0.0744598912922,0.0740468416677,0.0744953480254,0.0744710328656,0.0744918741509,

0.0744723498522,0.0744732871746,0.0740405182587,0.074040868156,0.0744925797069,0.0744582691449,0.0744603372164,0.0744575164644,0.0744604668673,0.0744733990255,0.0744688523859,

0.074469677885,0.0744970476036,0.0744948059591,0.0740429865233,0.0744952173094,0.0744598562912,0.062247210878,0.064034696014,0.0744606886898,0.0744579481101,0.0744955124429,

0.0744573126655,0.0744739535215,0.0744737193723,0.0744691254569,0.0744926714195,0.0744598562912,0.0744584969207,0.0744594585295,0.0744599783651,0.0744600862069,0.0744608239905,

